Operacao,Ocupacao
17009,100
17010,99
17011,100
17012,99
17013,100
17014,99
17015,100
17016,99
17017,98
17018,99
17019,98
17020,99
17021,98
17022,97
17023,96
17024,95
17025,94
17026,95
17027,94
17028,93
17029,94
17030,95
17031,96
17032,97
17033,98
17034,99
17035,100
17036,99
17037,100
17038,99
17039,100
17040,99
17041,100
17042,99
17043,100
17044,99
17045,98
17046,99
17047,98
17048,99
17049,100
17050,99
17051,100
17052,99
17053,100
17054,99
17055,98
17056,99
17057,100
17058,99
17059,100
17060,99
17061,98
17062,97
17063,96
17064,95
17065,94
17066,93
17067,92
17068,91
17069,90
17070,91
17071,92
17072,91
17073,92
17074,93
17075,94
17076,95
17077,96
17078,97
17079,98
17080,97
17081,98
17082,97
17083,98
17084,97
17085,96
17086,95
17087,94
17088,93
17089,92
17090,93
17091,92
17092,93
17093,94
17094,95
17095,96
17096,97
17097,98
17098,97
17099,98
17100,99
17101,98
17102,97
17103,96
17104,97
17105,98
17106,99
17107,100
17108,99
17109,98
17110,97
17111,96
17112,95
17113,94
17114,93
17115,92
17116,91
17117,90
17118,89
17119,90
17120,89
17121,90
17122,91
17123,90
17124,91
17125,92
17126,93
17127,94
17128,95
17129,96
17130,97
17131,98
17132,97
17133,98
17134,99
17135,100
17136,99
17137,100
17138,99
17139,98
17140,97
17141,96
17142,95
17143,94
17144,93
17145,92
17146,91
17147,92
17148,93
17149,92
17150,93
17151,92
17152,93
17153,92
17154,91
17155,90
17156,89
17157,88
17158,87
17159,86
17160,85
17161,84
17162,83
17163,82
17164,81
17165,82
17166,83
17167,84
17168,85
17169,86
17170,87
17171,88
17172,89
17173,90
17174,91
17175,92
17176,93
17177,94
17178,95
17179,96
17180,97
17181,98
17182,99
17183,100
17184,99
17185,98
17186,97
17187,96
17188,95
17189,94
17190,93
17191,92
17192,91
17193,90
17194,91
17195,92
17196,93
17197,92
17198,93
17199,94
17200,95
17201,96
17202,97
17203,98
17204,97
17205,96
17206,95
17207,94
17208,93
17209,92
17210,91
17211,90
17212,91
17213,92
17214,93
17215,94
17216,95
17217,96
17218,97
17219,98
17220,99
17221,100
17222,99
17223,98
17224,97
17225,96
17226,95
17227,94
17228,93
17229,92
17230,91
17231,90
17232,91
17233,92
17234,93
17235,94
17236,95
17237,96
17238,97
17239,98
17240,99
17241,100
17242,99
17243,100
17244,99
17245,100
17246,99
17247,98
17248,97
17249,96
17250,95
17251,94
17252,93
17253,92
17254,91
17255,90
17256,89
17257,88
17258,87
17259,86
17260,85
17261,84
17262,83
17263,82
17264,81
17265,80
17266,79
17267,78
17268,77
17269,76
17270,75
17271,74
17272,73
17273,72
17274,71
17275,70
17276,69
17277,68
17278,67
17279,68
17280,69
17281,70
17282,69
17283,70
17284,69
17285,68
17286,67
17287,66
17288,65
17289,66
17290,67
17291,68
17292,69
17293,70
17294,71
17295,72
17296,73
17297,74
17298,75
17299,76
17300,77
17301,78
17302,79
17303,80
17304,81
17305,80
17306,79
17307,78
17308,77
17309,76
17310,77
17311,78
17312,79
17313,80
17314,79
17315,80
17316,79
17317,78
17318,77
17319,76
17320,75
17321,76
17322,75
17323,74
17324,73
17325,72
17326,71
17327,70
17328,69
17329,68
17330,67
17331,68
17332,69
17333,70
17334,71
17335,70
17336,71
17337,70
17338,69
17339,68
17340,67
17341,66
17342,65
17343,66
17344,67
17345,68
17346,69
17347,70
17348,71
17349,72
17350,73
17351,74
17352,75
17353,76
17354,77
17355,78
17356,79
17357,80
17358,81
17359,82
17360,83
17361,84
17362,85
17363,86
17364,87
17365,88
17366,89
17367,90
17368,91
17369,92
17370,93
17371,94
17372,95
17373,94
17374,95
17375,94
17376,95
17377,94
17378,95
17379,94
17380,95
17381,94
17382,95
17383,94
17384,95
17385,96
17386,97
17387,98
17388,99
17389,100
17390,99
17391,98
17392,97
17393,96
17394,95
17395,96
17396,97
17397,98
17398,99
17399,100
17400,99
17401,98
17402,97
17403,96
17404,95
17405,94
17406,93
17407,92
17408,93
17409,92
17410,93
17411,94
17412,95
17413,96
17414,97
17415,98
17416,99
17417,98
17418,99
17419,100
17420,99
17421,100
17422,99
17423,98
17424,99
17425,98
17426,97
17427,96
17428,95
17429,94
17430,95
17431,94
17432,93
17433,92
17434,91
17435,90
17436,91
17437,90
17438,91
17439,92
17440,93
17441,94
17442,95
17443,96
17444,97
17445,98
17446,99
17447,100
17448,99
17449,100
17450,99
17451,100
17452,99
17453,100
17454,99
17455,100
17456,99
17457,100
17458,99
17459,98
17460,97
17461,96
17462,95
17463,94
17464,93
17465,92
17466,91
17467,90
17468,89
17469,88
17470,87
17471,86
17472,85
17473,84
17474,83
17475,82
17476,81
17477,82
17478,83
17479,84
17480,85
17481,86
17482,87
17483,88
17484,87
17485,86
17486,85
17487,84
17488,85
17489,84
17490,85
17491,86
17492,87
17493,88
17494,89
17495,90
17496,91
17497,92
17498,93
17499,92
17500,93
17501,94
17502,95
17503,96
17504,97
17505,98
17506,99
17507,100
17508,99
17509,100
17510,99
17511,98
17512,99
17513,98
17514,99
17515,98
17516,99
17517,100
17518,99
17519,100
17520,99
17521,98
17522,97
17523,96
17524,95
17525,94
17526,93
17527,92
17528,91
17529,90
17530,89
17531,88
17532,87
17533,86
17534,85
17535,84
17536,83
17537,82
17538,81
17539,80
17540,81
17541,82
17542,83
17543,84
17544,85
17545,86
17546,87
17547,88
17548,87
17549,86
17550,85
17551,84
17552,83
17553,82
17554,81
17555,80
17556,79
17557,80
17558,79
17559,80
17560,81
17561,82
17562,83
17563,84
17564,85
17565,84
17566,85
17567,84
17568,83
17569,82
17570,81
17571,80
17572,79
17573,80
17574,81
17575,80
17576,79
17577,80
17578,81
17579,82
17580,83
17581,84
17582,85
17583,84
17584,85
17585,84
17586,83
17587,82
17588,81
17589,80
17590,79
17591,78
17592,79
17593,80
17594,81
17595,82
17596,83
17597,82
17598,83
17599,82
17600,81
17601,80
17602,81
17603,80
17604,79
17605,78
17606,79
17607,80
17608,81
17609,82
17610,83
17611,84
17612,85
17613,86
17614,87
17615,88
17616,89
17617,90
17618,91
17619,92
17620,93
17621,94
17622,95
17623,96
17624,97
17625,98
17626,99
17627,100
17628,99
17629,98
17630,97
17631,96
17632,95
17633,94
17634,93
17635,92
17636,91
17637,90
17638,89
17639,88
17640,87
17641,86
17642,87
17643,88
17644,89
17645,90
17646,91
17647,92
17648,93
17649,94
17650,95
17651,96
17652,97
17653,98
17654,99
17655,100
17656,99
17657,98
17658,99
17659,100
17660,99
17661,98
17662,97
17663,96
17664,95
17665,94
17666,93
17667,92
17668,91
17669,90
17670,89
17671,88
17672,87
17673,86
17674,85
17675,84
17676,83
17677,82
17678,81
17679,80
17680,79
17681,78
17682,77
17683,76
17684,75
17685,74
17686,73
17687,72
17688,71
17689,70
17690,69
17691,68
17692,67
17693,66
17694,65
17695,64
17696,63
17697,62
17698,61
17699,60
17700,59
17701,60
17702,61
17703,62
17704,63
17705,64
17706,65
17707,64
17708,65
17709,66
17710,67
17711,68
17712,69
17713,70
17714,71
17715,72
17716,73
17717,74
17718,75
17719,76
17720,77
17721,78
17722,77
17723,78
17724,79
17725,80
17726,81
17727,82
17728,83
17729,84
17730,85
17731,86
17732,87
17733,88
17734,89
17735,90
17736,91
17737,92
17738,93
17739,94
17740,95
17741,96
17742,97
17743,96
17744,95
17745,94
17746,93
17747,92
17748,91
17749,90
17750,89
17751,88
17752,87
17753,86
17754,87
17755,86
17756,87
17757,88
17758,89
17759,90
17760,89
17761,88
17762,87
17763,86
17764,85
17765,84
17766,83
17767,84
17768,85
17769,86
17770,87
17771,88
17772,89
17773,88
17774,87
17775,86
17776,85
17777,84
17778,83
17779,82
17780,81
17781,80
17782,79
17783,78
17784,77
17785,76
17786,75
17787,74
17788,73
17789,72
17790,71
17791,70
17792,69
17793,68
17794,67
17795,66
17796,65
17797,64
17798,63
17799,62
17800,61
17801,60
17802,59
17803,58
17804,57
17805,56
17806,55
17807,54
17808,53
17809,52
17810,51
17811,50
17812,49
17813,48
17814,47
17815,46
17816,45
17817,44
17818,43
17819,42
17820,41
17821,40
17822,39
17823,38
17824,37
17825,36
17826,35
17827,34
17828,33
17829,32
17830,31
17831,30
17832,29
17833,28
17834,27
17835,26
17836,25
17837,24
17838,23
17839,22
17840,21
17841,20
17842,19
17843,18
17844,17
17845,16
17846,15
17847,14
17848,13
17849,12
17850,11
17851,10
17852,9
17853,8
17854,7
17855,6
17856,5
17857,4
17858,3
17859,2
17860,1
17861,0
17862,1
17863,2
17864,3
17865,4
17866,5
17867,6
17868,7
17869,8
17870,9
17871,10
17872,11
17873,12
17874,13
17875,14
17876,15
17877,16
17878,17
17879,18
17880,19
17881,20
17882,21
17883,22
17884,23
17885,24
17886,25
17887,26
17888,27
17889,28
17890,29
17891,30
17892,31
17893,32
17894,33
17895,34
17896,35
17897,36
17898,37
17899,38
17900,39
17901,40
17902,41
17903,42
17904,43
17905,44
17906,45
17907,46
17908,47
17909,48
17910,49
17911,50
17912,51
17913,52
17914,53
17915,54
17916,53
17917,54
17918,55
17919,56
17920,57
17921,58
17922,59
17923,60
17924,61
17925,62
17926,63
17927,64
17928,65
17929,66
17930,67
17931,68
17932,69
17933,70
17934,71
17935,72
17936,73
17937,74
17938,75
17939,76
17940,77
17941,78
17942,79
17943,80
17944,81
17945,82
17946,83
17947,84
17948,85
17949,84
17950,85
17951,86
17952,87
17953,88
17954,89
17955,90
17956,91
17957,92
17958,93
17959,94
17960,95
17961,96
17962,95
17963,94
17964,93
17965,92
17966,93
17967,92
17968,93
17969,94
17970,95
17971,96
17972,97
17973,98
17974,97
17975,98
17976,97
17977,98
17978,99
17979,98
17980,97
17981,98
17982,99
17983,100
17984,99
17985,98
17986,97
17987,96
17988,95
17989,94
17990,93
17991,92
17992,91
17993,90
17994,91
17995,92
17996,93
17997,94
17998,95
17999,96
18000,97
18001,98
18002,99
18003,100
18004,99
18005,98
18006,97
18007,96
18008,95
18009,94
18010,93
18011,92
18012,91
18013,90
18014,89
18015,90
18016,91
18017,92
18018,93
18019,94
18020,95
18021,96
18022,97
18023,98
18024,97
18025,96
18026,97
18027,98
18028,99
18029,100
18030,99
18031,98
18032,97
18033,96
18034,95
18035,94
18036,93
18037,92
18038,91
18039,90
18040,89
18041,88
18042,87
18043,86
18044,85
18045,84
18046,83
18047,82
18048,81
18049,80
18050,79
18051,78
18052,77
18053,76
18054,75
18055,74
18056,73
18057,74
18058,73
18059,74
18060,75
18061,76
18062,77
18063,78
18064,79
18065,80
18066,81
18067,82
18068,83
18069,84
18070,85
18071,86
18072,87
18073,88
18074,89
18075,90
18076,91
18077,92
18078,93
18079,94
18080,95
18081,96
18082,97
18083,98
18084,99
18085,100
18086,99
18087,98
18088,97
18089,96
18090,95
18091,94
18092,93
18093,92
18094,93
18095,94
18096,95
18097,96
18098,97
18099,98
18100,99
18101,100
18102,99
18103,98
18104,97
18105,96
18106,95
18107,94
18108,93
18109,92
18110,91
18111,90
18112,89
18113,88
18114,87
18115,88
18116,89
18117,90
18118,91
18119,90
18120,89
18121,88
18122,89
18123,90
18124,91
18125,92
18126,93
18127,94
18128,95
18129,96
18130,97
18131,98
18132,99
18133,100
18134,99
18135,98
18136,97
18137,96
18138,95
18139,94
18140,93
18141,92
18142,91
18143,90
18144,89
18145,88
18146,87
18147,86
18148,85
18149,84
18150,83
18151,82
18152,81
18153,80
18154,79
18155,78
18156,77
18157,76
18158,75
18159,74
18160,73
18161,72
18162,71
18163,70
18164,69
18165,68
18166,67
18167,66
18168,65
18169,64
18170,63
18171,62
18172,61
18173,60
18174,59
18175,58
18176,57
18177,56
18178,55
18179,54
18180,53
18181,54
18182,53
18183,54
18184,55
18185,56
18186,57
18187,58
18188,59
18189,58
18190,59
18191,60
18192,61
18193,62
18194,63
18195,64
18196,65
18197,66
18198,67
18199,68
18200,69
18201,70
18202,69
18203,70
18204,69
18205,68
18206,67
18207,68
18208,67
18209,68
18210,69
18211,70
18212,71
18213,70
18214,71
18215,70
18216,69
18217,68
18218,67
18219,68
18220,67
18221,66
18222,65
18223,64
18224,63
18225,64
18226,65
18227,66
18228,67
18229,68
18230,69
18231,70
18232,71
18233,72
18234,73
18235,74
18236,75
18237,76
18238,77
18239,78
18240,79
18241,80
18242,81
18243,82
18244,83
18245,84
18246,85
18247,86
18248,87
18249,88
18250,89
18251,90
18252,91
18253,92
18254,93
18255,94
18256,95
18257,96
18258,97
18259,98
18260,99
18261,100
18262,99
18263,98
18264,97
18265,96
18266,95
18267,94
18268,93
18269,92
18270,91
18271,92
18272,91
18273,92
18274,91
18275,90
18276,89
18277,88
18278,87
18279,86
18280,87
18281,88
18282,87
18283,88
18284,89
18285,90
18286,91
18287,92
18288,93
18289,94
18290,95
18291,96
18292,97
18293,96
18294,97
18295,96
18296,95
18297,94
18298,93
18299,92
18300,91
18301,90
18302,89
18303,90
18304,89
18305,88
18306,89
18307,90
18308,91
18309,92
18310,93
18311,94
18312,95
18313,96
18314,97
18315,98
18316,99
18317,100
18318,99
18319,98
18320,97
18321,96
18322,95
18323,96
18324,97
18325,98
18326,99
18327,100
18328,99
18329,100
18330,99
18331,98
18332,97
18333,96
18334,95
18335,94
18336,93
18337,92
18338,91
18339,90
18340,89
18341,88
18342,87
18343,86
18344,85
18345,84
18346,83
18347,82
18348,81
18349,80
18350,79
18351,78
18352,77
18353,76
18354,75
18355,74
18356,75
18357,76
18358,77
18359,78
18360,79
18361,78
18362,79
18363,80
18364,81
18365,82
18366,83
18367,84
18368,85
18369,86
18370,87
18371,88
18372,89
18373,88
18374,89
18375,90
18376,91
18377,92
18378,93
18379,94
18380,95
18381,96
18382,97
18383,98
18384,99
18385,100
18386,99
18387,100
18388,99
18389,98
18390,97
18391,96
18392,95
18393,94
18394,93
18395,92
18396,91
18397,90
18398,89
18399,88
18400,87
18401,86
18402,85
18403,84
18404,83
18405,82
18406,81
18407,80
18408,79
18409,78
18410,77
18411,76
18412,75
18413,74
18414,73
18415,72
18416,73
18417,74
18418,75
18419,76
18420,77
18421,78
18422,79
18423,80
18424,81
18425,82
18426,83
18427,84
18428,85
18429,86
18430,87
18431,88
18432,89
18433,90
18434,91
18435,92
18436,93
18437,94
18438,95
18439,96
18440,97
18441,98
18442,99
18443,100
18444,99
18445,98
18446,97
18447,96
18448,95
18449,94
18450,93
18451,92
18452,91
18453,90
18454,89
18455,88
18456,87
18457,86
18458,85
18459,84
18460,83
18461,82
18462,81
18463,80
18464,79
18465,78
18466,77
18467,76
18468,75
18469,74
18470,73
18471,72
18472,71
18473,70
18474,69
18475,68
18476,67
18477,66
18478,67
18479,66
18480,65
18481,64
18482,63
18483,62
18484,61
18485,60
18486,61
18487,62
18488,61
18489,60
18490,59
18491,58
18492,57
18493,56
18494,55
18495,54
18496,55
18497,56
18498,57
18499,58
18500,59
18501,60
18502,61
18503,62
18504,63
18505,64
18506,65
18507,66
18508,67
18509,68
18510,69
18511,70
18512,71
18513,72
18514,73
18515,74
18516,75
18517,76
18518,77
18519,78
18520,79
18521,80
18522,81
18523,82
18524,83
18525,84
18526,85
18527,86
18528,87
18529,88
18530,89
18531,90
18532,91
18533,92
18534,93
18535,94
18536,93
18537,92
18538,91
18539,90
18540,91
18541,92
18542,93
18543,94
18544,95
18545,96
18546,97
18547,98
18548,97
18549,98
18550,97
18551,96
18552,97
18553,98
18554,99
18555,100
18556,99
18557,98
18558,97
18559,96
18560,95
18561,94
18562,93
18563,92
18564,91
18565,92
18566,91
18567,92
18568,91
18569,92
18570,93
18571,94
18572,95
18573,96
18574,95
18575,96
18576,95
18577,94
18578,93
18579,92
18580,91
18581,90
18582,89
18583,90
18584,91
18585,92
18586,93
18587,94
18588,95
18589,96
18590,97
18591,98
18592,99
18593,100
18594,99
18595,98
18596,97
18597,96
18598,95
18599,94
18600,93
18601,92
18602,91
18603,90
18604,89
18605,88
18606,87
18607,86
18608,87
18609,88
18610,89
18611,90
18612,91
18613,92
18614,93
18615,94
18616,95
18617,96
18618,97
18619,98
18620,99
18621,100
18622,99
18623,98
18624,97
18625,96
18626,95
18627,94
18628,95
18629,96
18630,97
18631,98
18632,99
18633,100
18634,99
18635,98
18636,97
18637,96
18638,95
18639,94
18640,93
18641,92
18642,91
18643,90
18644,89
18645,88
18646,87
18647,86
18648,85
18649,84
18650,83
18651,82
18652,81
18653,80
18654,81
18655,82
18656,83
18657,84
18658,85
18659,86
18660,85
18661,86
18662,85
18663,86
18664,85
18665,84
18666,83
18667,82
18668,81
18669,80
18670,79
18671,80
18672,81
18673,82
18674,83
18675,84
18676,85
18677,86
18678,87
18679,88
18680,89
18681,90
18682,91
18683,92
18684,93
18685,94
18686,95
18687,96
18688,97
18689,98
18690,99
18691,100
18692,99
18693,98
18694,97
18695,96
18696,95
18697,94
18698,93
18699,92
18700,91
18701,90
18702,89
18703,88
18704,87
18705,86
18706,85
18707,84
18708,83
18709,82
18710,81
18711,80
18712,79
18713,78
18714,77
18715,76
18716,75
18717,74
18718,73
18719,72
18720,71
18721,70
18722,69
18723,68
18724,67
18725,66
18726,65
18727,64
18728,63
18729,62
18730,61
18731,60
18732,59
18733,58
18734,59
18735,60
18736,61
18737,62
18738,63
18739,64
18740,65
18741,66
18742,67
18743,68
18744,69
18745,70
18746,71
18747,70
18748,71
18749,70
18750,69
18751,68
18752,67
18753,66
18754,65
18755,66
18756,65
18757,64
18758,63
18759,62
18760,61
18761,60
18762,61
18763,62
18764,61
18765,62
18766,63
18767,64
18768,65
18769,64
18770,65
18771,64
18772,63
18773,62
18774,61
18775,60
18776,59
18777,58
18778,57
18779,56
18780,55
18781,56
18782,57
18783,56
18784,57
18785,58
18786,59
18787,60
18788,61
18789,62
18790,63
18791,62
18792,63
18793,62
18794,61
18795,60
18796,59
18797,58
18798,57
18799,58
18800,59
18801,60
18802,61
18803,62
18804,63
18805,64
18806,65
18807,64
18808,65
18809,64
18810,63
18811,62
18812,61
18813,60
18814,61
18815,62
18816,63
18817,62
18818,63
18819,62
18820,61
18821,60
18822,59
18823,58
18824,57
18825,56
18826,55
18827,54
18828,55
18829,54
18830,55
18831,56
18832,57
18833,58
18834,59
18835,60
18836,61
18837,62
18838,63
18839,64
18840,65
18841,64
18842,65
18843,64
18844,65
18845,66
18846,67
18847,68
18848,69
18849,70
18850,71
18851,72
18852,73
18853,74
18854,75
18855,76
18856,77
18857,78
18858,79
18859,80
18860,81
18861,82
18862,83
18863,84
18864,85
18865,86
18866,87
18867,88
18868,89
18869,90
18870,91
18871,92
18872,93
18873,94
18874,95
18875,96
18876,97
18877,98
18878,99
18879,100
18880,99
18881,98
18882,97
18883,96
18884,95
18885,94
18886,93
18887,92
18888,91
18889,92
18890,93
18891,94
18892,95
18893,96
18894,95
18895,94
18896,93
18897,94
18898,95
18899,96
18900,97
18901,98
18902,99
18903,100
18904,99
18905,98
18906,97
18907,98
18908,99
18909,100
18910,99
18911,98
18912,97
18913,96
18914,95
18915,94
18916,93
18917,92
18918,91
18919,92
18920,93
18921,94
18922,95
18923,96
18924,97
18925,96
18926,97
18927,98
18928,99
18929,100
18930,99
18931,98
18932,97
18933,96
18934,95
18935,94
18936,93
18937,92
18938,91
18939,90
18940,89
18941,88
18942,89
18943,90
18944,91
18945,92
18946,93
18947,94
18948,95
18949,96
18950,97
18951,98
18952,99
18953,100
18954,99
18955,98
18956,97
18957,96
18958,95
18959,94
18960,93
18961,92
18962,91
18963,90
18964,89
18965,88
18966,87
18967,86
18968,85
18969,84
18970,83
18971,82
18972,81
18973,80
18974,79
18975,78
18976,77
18977,76
18978,75
18979,76
18980,77
18981,78
18982,79
18983,80
18984,81
18985,80
18986,79
18987,80
18988,79
18989,78
18990,77
18991,76
18992,75
18993,74
18994,73
18995,72
18996,71
18997,72
18998,71
18999,72
19000,73
19001,74
19002,75
19003,76
19004,77
19005,76
19006,77
19007,76
19008,77
19009,76
19010,75
19011,76
19012,77
19013,78
19014,79
19015,80
19016,79
19017,80
19018,81
19019,82
19020,83
19021,84
19022,85
19023,86
19024,87
19025,88
19026,89
19027,90
19028,91
19029,92
19030,93
19031,94
19032,95
19033,96
19034,97
19035,98
19036,99
19037,100
19038,99
19039,98
19040,97
19041,96
19042,95
19043,94
19044,93
19045,94
19046,93
19047,92
19048,91
19049,92
19050,93
19051,94
19052,95
19053,96
19054,97
19055,98
19056,99
19057,100
19058,99
19059,98
19060,97
19061,96
19062,95
19063,94
19064,93
19065,92
19066,91
19067,90
19068,89
19069,88
19070,87
19071,86
19072,85
19073,84
19074,83
19075,82
19076,81
19077,80
19078,79
19079,78
19080,77
19081,78
19082,79
19083,80
19084,81
19085,82
19086,83
19087,84
19088,85
19089,86
19090,87
19091,88
19092,89
19093,90
19094,91
19095,92
19096,93
19097,94
19098,95
19099,96
19100,97
19101,98
19102,99
19103,100
19104,99
19105,100
19106,99
19107,100
19108,99
19109,100
19110,99
19111,100
19112,99
19113,100
19114,99
19115,98
19116,97
19117,96
19118,95
19119,94
19120,93
19121,92
19122,91
19123,90
19124,89
19125,88
19126,87
19127,86
19128,85
19129,84
19130,83
19131,82
19132,81
19133,80
19134,79
19135,78
19136,77
19137,78
19138,79
19139,80
19140,81
19141,80
19142,81
19143,80
19144,81
19145,82
19146,83
19147,84
19148,85
19149,86
19150,87
19151,88
19152,89
19153,88
19154,89
19155,88
19156,87
19157,86
19158,85
19159,84
19160,83
19161,82
19162,81
19163,80
19164,81
19165,82
19166,83
19167,84
19168,85
19169,86
19170,87
19171,88
19172,89
19173,90
19174,91
19175,92
19176,93
19177,94
19178,95
19179,96
19180,97
19181,98
19182,99
19183,100
19184,99
19185,98
19186,97
19187,96
19188,95
19189,94
19190,93
19191,92
19192,91
19193,90
19194,91
19195,92
19196,93
19197,94
19198,95
19199,96
19200,97
19201,98
19202,97
19203,98
19204,97
19205,96
19206,97
19207,98
19208,99
19209,100
19210,99
19211,98
19212,99
19213,100
19214,99
19215,98
19216,97
19217,96
19218,95
19219,94
19220,93
19221,92
19222,91
19223,90
19224,89
19225,88
19226,87
19227,86
19228,85
19229,84
19230,83
19231,82
19232,81
19233,80
19234,79
19235,78
19236,77
19237,76
19238,75
19239,74
19240,73
19241,72
19242,71
19243,70
19244,69
19245,68
19246,67
19247,66
19248,65
19249,64
19250,65
19251,64
19252,65
19253,66
19254,67
19255,68
19256,69
19257,70
19258,71
19259,72
19260,73
19261,74
19262,75
19263,76
19264,77
19265,78
19266,79
19267,80
19268,81
19269,82
19270,83
19271,84
19272,85
19273,86
19274,87
19275,88
19276,89
19277,90
19278,91
19279,92
19280,93
19281,94
19282,95
19283,96
19284,97
19285,98
19286,99
19287,100
19288,99
19289,98
19290,99
19291,100
19292,99
19293,100
19294,99
19295,98
19296,97
19297,96
19298,95
19299,94
19300,93
19301,92
19302,93
19303,92
19304,93
19305,94
19306,95
19307,96
19308,97
19309,96
19310,97
19311,96
19312,97
19313,98
19314,99
19315,98
19316,97
19317,96
19318,97
19319,98
19320,99
19321,98
19322,97
19323,96
19324,97
19325,96
19326,95
19327,96
19328,97
19329,98
19330,99
19331,100
19332,99
19333,98
19334,97
19335,96
19336,95
19337,94
19338,93
19339,92
19340,91
19341,90
19342,89
19343,88
19344,87
19345,86
19346,85
19347,84
19348,83
19349,82
19350,81
19351,80
19352,79
19353,78
19354,77
19355,76
19356,75
19357,74
19358,73
19359,72
19360,73
19361,74
19362,75
19363,76
19364,77
19365,78
19366,79
19367,78
19368,79
19369,80
19370,81
19371,82
19372,83
19373,84
19374,85
19375,86
19376,85
19377,84
19378,83
19379,82
19380,83
19381,84
19382,85
19383,86
19384,87
19385,88
19386,89
19387,90
19388,91
19389,92
19390,93
19391,94
19392,95
19393,96
19394,97
19395,98
19396,99
19397,100
19398,99
19399,98
19400,97
19401,96
19402,95
19403,94
19404,93
19405,92
19406,91
19407,90
19408,89
19409,88
19410,87
19411,86
19412,85
19413,84
19414,85
19415,86
19416,87
19417,88
19418,89
19419,88
19420,87
19421,86
19422,85
19423,86
19424,85
19425,84
19426,83
19427,82
19428,83
19429,84
19430,85
19431,86
19432,87
19433,88
19434,89
19435,90
19436,89
19437,90
19438,89
19439,88
19440,87
19441,86
19442,85
19443,84
19444,85
19445,86
19446,87
19447,88
19448,89
19449,90
19450,91
19451,92
19452,93
19453,94
19454,95
19455,96
19456,97
19457,98
19458,99
19459,100
19460,99
19461,98
19462,97
19463,96
19464,95
19465,94
19466,93
19467,92
19468,91
19469,90
19470,89
19471,88
19472,87
19473,86
19474,85
19475,84
19476,83
19477,82
19478,81
19479,82
19480,83
19481,84
19482,85
19483,86
19484,87
19485,88
19486,89
19487,90
19488,91
19489,92
19490,93
19491,94
19492,95
19493,96
19494,97
19495,96
19496,97
19497,96
19498,97
19499,98
19500,99
19501,100
19502,99
19503,98
19504,97
19505,96
19506,95
19507,94
19508,93
19509,92
19510,91
19511,90
19512,89
19513,88
19514,87
19515,86
19516,85
19517,84
19518,83
19519,82
19520,81
19521,80
19522,79
19523,78
19524,77
19525,76
19526,75
19527,74
19528,73
19529,72
19530,71
19531,70
19532,69
19533,68
19534,67
19535,66
19536,65
19537,64
19538,63
19539,62
19540,61
19541,60
19542,59
19543,58
19544,57
19545,56
19546,55
19547,54
19548,53
19549,52
19550,51
19551,50
19552,49
19553,48
19554,47
19555,46
19556,45
19557,44
19558,45
19559,44
19560,45
19561,46
19562,47
19563,46
19564,47
19565,46
19566,45
19567,46
19568,47
19569,48
19570,49
19571,50
19572,51
19573,52
19574,53
19575,54
19576,55
19577,56
19578,57
19579,58
19580,59
19581,60
19582,61
19583,62
19584,63
19585,64
19586,65
19587,66
19588,67
19589,68
19590,69
19591,70
19592,71
19593,72
19594,73
19595,74
19596,75
19597,76
19598,77
19599,78
19600,79
19601,80
19602,81
19603,82
19604,83
19605,84
19606,85
19607,86
19608,87
19609,88
19610,89
19611,90
19612,91
19613,92
19614,93
19615,94
19616,95
19617,96
19618,97
19619,98
19620,99
19621,100
19622,99
19623,98
19624,97
19625,96
19626,95
19627,96
19628,97
19629,98
19630,99
19631,100
19632,99
19633,98
19634,97
19635,96
19636,95
19637,94
19638,93
19639,92
19640,91
19641,90
19642,91
19643,90
19644,91
19645,92
19646,93
19647,94
19648,95
19649,96
19650,97
19651,98
19652,99
19653,98
19654,97
19655,98
19656,99
19657,100
19658,99
19659,98
19660,97
19661,96
19662,95
19663,94
19664,93
19665,92
19666,91
19667,90
19668,89
19669,88
19670,87
19671,86
19672,85
19673,84
19674,83
19675,82
19676,81
19677,80
19678,79
19679,78
19680,77
19681,78
19682,77
19683,78
19684,79
19685,80
19686,81
19687,82
19688,81
19689,80
19690,81
19691,82
19692,83
19693,84
19694,85
19695,86
19696,87
19697,88
19698,89
19699,90
19700,91
19701,92
19702,93
19703,94
19704,95
19705,96
19706,97
19707,98
19708,99
19709,100
19710,99
19711,98
19712,97
19713,96
19714,95
19715,94
19716,93
19717,92
19718,91
19719,90
19720,89
19721,88
19722,87
19723,86
19724,85
19725,84
19726,83
19727,82
19728,81
19729,80
19730,79
19731,78
19732,77
19733,76
19734,75
19735,74
19736,73
19737,72
19738,71
19739,70
19740,69
19741,68
19742,67
19743,66
19744,65
19745,64
19746,63
19747,64
19748,65
19749,66
19750,67
19751,68
19752,69
19753,70
19754,71
19755,72
19756,73
19757,74
19758,75
19759,76
19760,77
19761,78
19762,79
19763,80
19764,81
19765,82
19766,83
19767,84
19768,85
19769,86
19770,87
19771,88
19772,89
19773,90
19774,91
19775,92
19776,93
19777,94
19778,95
19779,96
19780,97
19781,98
19782,99
19783,100
19784,99
19785,98
19786,97
19787,98
19788,97
19789,96
19790,97
19791,98
19792,99
19793,100
19794,99
19795,98
19796,97
19797,96
19798,95
19799,94
19800,93
19801,92
19802,91
19803,90
19804,91
19805,90
